prj_no,S,year,code,ecoregion,value
G300_FWOA_v3,S03,5,SAM,EWCR,479165400.0
G300_FWOA_v3,S03,10,SAM,AVT,395686800.0
G300_FWOA_v3,S03,10,SAM,LTB,590080500.0
G300_FWOA_v3,S03,10,SAM,UBA,0.0
G300_FWOA_v3,S03,10,SAM,BFD,43909200.0
G300_FWOA_v3,S03,10,SAM,UPO,12600.0
G300_FWOA_v3,S03,10,SAM,LPO,385707600.0
G300_FWOA_v3,S03,10,SAM,MEL,52083000.0
G300_FWOA_v3,S03,10,SAM,LBA,404233200.0
G300_FWOA_v3,S03,10,SAM,BRT,138048300.0
G300_FWOA_v3,S03,10,SAM,CAS,296823600.0
G300_FWOA_v3,S03,10,SAM,EWCR,580848300.0
G300_FWOA_v3,S03,15,SAM,AVT,502160400.0
G300_FWOA_v3,S03,15,SAM,LTB,532683900.0
G300_FWOA_v3,S03,15,SAM,UBA,0.0
G300_FWOA_v3,S03,15,SAM,BFD,31329000.0
G300_FWOA_v3,S03,15,SAM,UPO,1458000.0
G300_FWOA_v3,S03,15,SAM,LPO,381084300.0
G300_FWOA_v3,S03,15,SAM,MEL,83256300.0
G300_FWOA_v3,S03,15,SAM,LBA,340323300.0
G300_FWOA_v3,S03,15,SAM,BRT,139021200.0
G300_FWOA_v3,S03,15,SAM,CAS,327522600.0
G300_FWOA_v3,S03,15,SAM,EWCR,647608500.0
G300_FWOA_v3,S03,20,SAM,AVT,548003700.0
G300_FWOA_v3,S03,20,SAM,LTB,477891000.0
G300_FWOA_v3,S03,20,SAM,UBA,0.0
G300_FWOA_v3,S03,20,SAM,BFD,17360100.0
G300_FWOA_v3,S03,20,SAM,UPO,2620800.0
G300_FWOA_v3,S03,20,SAM,LPO,348815700.0
G300_FWOA_v3,S03,20,SAM,MEL,107233200.0
G300_FWOA_v3,S03,20,SAM,LBA,251636400.0
G300_FWOA_v3,S03,20,SAM,BRT,130778100.0
G300_FWOA_v3,S03,20,SAM,CAS,321514200.0
G300_FWOA_v3,S03,20,SAM,EWCR,620133300.0
G300_FWOA_v3,S03,25,SAM,AVT,538048800.0
G300_FWOA_v3,S03,25,SAM,LTB,386125200.0
G300_FWOA_v3,S03,25,SAM,UBA,0.0
G300_FWOA_v3,S03,25,SAM,BFD,8545500.0
G300_FWOA_v3,S03,25,SAM,UPO,2979000.0
G300_FWOA_v3,S03,25,SAM,LPO,305610300.0
G300_FWOA_v3,S03,25,SAM,MEL,134680500.0
G300_FWOA_v3,S03,25,SAM,LBA,136181700.0
G300_FWOA_v3,S03,25,SAM,BRT,121325400.0
G300_FWOA_v3,S03,25,SAM,CAS,349285500.0
G300_FWOA_v3,S03,25,SAM,EWCR,609891300.0
G300_FWOA_v3,S03,30,SAM,AVT,429687900.0
G300_FWOA_v3,S03,30,SAM,LTB,254395800.0
G300_FWOA_v3,S03,30,SAM,UBA,0.0
G300_FWOA_v3,S03,30,SAM,BFD,3607200.0
G300_FWOA_v3,S03,30,SAM,UPO,2882700.0
G300_FWOA_v3,S03,30,SAM,LPO,215545500.0
G300_FWOA_v3,S03,30,SAM,MEL,104787900.0
G300_FWOA_v3,S03,30,SAM,LBA,51131700.0
G300_FWOA_v3,S03,30,SAM,BRT,104028300.0
G300_FWOA_v3,S03,30,SAM,CAS,311406300.0
G300_FWOA_v3,S03,30,SAM,EWCR,485334000.0
G300_FWOA_v3,S03,35,SAM,AVT,294567300.0
G300_FWOA_v3,S03,35,SAM,LTB,159575400.0
G300_FWOA_v3,S03,35,SAM,UBA,8914500.0
G300_FWOA_v3,S03,35,SAM,BFD,2619000.0
G300_FWOA_v3,S03,35,SAM,UPO,2794500.0
G300_FWOA_v3,S03,35,SAM,LPO,106661700.0
G300_FWOA_v3,S03,35,SAM,MEL,188241300.0
G300_FWOA_v3,S03,35,SAM,LBA,85920300.0
G300_FWOA_v3,S03,35,SAM,BRT,75523500.0
G300_FWOA_v3,S03,35,SAM,CAS,293526000.0
G300_FWOA_v3,S03,35,SAM,EWCR,366381900.0
G300_FWOA_v3,S03,40,SAM,AVT,189747900.0
G300_FWOA_v3,S03,40,SAM,LTB,73997100.0
G300_FWOA_v3,S03,40,SAM,UBA,123026400.0
G300_FWOA_v3,S03,40,SAM,BFD,1470600.0
G300_FWOA_v3,S03,40,SAM,UPO,18441900.0
G300_FWOA_v3,S03,40,SAM,LPO,64687500.0
G300_FWOA_v3,S03,40,SAM,MEL,101434500.0
G300_FWOA_v3,S03,40,SAM,LBA,52358400.0
G300_FWOA_v3,S03,40,SAM,BRT,78779700.0
G300_FWOA_v3,S03,40,SAM,CAS,225650700.0
G300_FWOA_v3,S03,40,SAM,EWCR,205042500.0
G300_FWOA_v3,S03,45,SAM,AVT,138360600.0
G300_FWOA_v3,S03,45,SAM,LTB,59470200.0
G300_FWOA_v3,S03,45,SAM,UBA,48704400.0
G300_FWOA_v3,S03,45,SAM,BFD,854100.0
G300_FWOA_v3,S03,45,SAM,UPO,13658400.0
G300_FWOA_v3,S03,45,SAM,LPO,28702800.0
G300_FWOA_v3,S03,45,SAM,MEL,68153400.0
G300_FWOA_v3,S03,45,SAM,LBA,23206500.0
G300_FWOA_v3,S03,45,SAM,BRT,68996700.0
G300_FWOA_v3,S03,45,SAM,CAS,153827100.0
G300_FWOA_v3,S03,45,SAM,EWCR,110050200.0
G300_FWOA_v3,S03,50,SAM,AVT,112783500.0
G300_FWOA_v3,S03,50,SAM,LTB,47931300.0
G300_FWOA_v3,S03,50,SAM,UBA,24649200.0
G300_FWOA_v3,S03,50,SAM,BFD,545400.0
G300_FWOA_v3,S03,50,SAM,UPO,7378200.0
G300_FWOA_v3,S03,50,SAM,LPO,10697400.0
G300_FWOA_v3,S03,50,SAM,MEL,50678100.0
G300_FWOA_v3,S03,50,SAM,LBA,17755200.0
G300_FWOA_v3,S03,50,SAM,BRT,47107800.0
G300_FWOA_v3,S03,50,SAM,CAS,156040200.0
G300_FWOA_v3,S03,50,SAM,EWCR,58351500.0
G300_FWOA_v3,S03,5,UPL,AVT,171020700.0
G300_FWOA_v3,S03,5,UPL,LTB,344847600.0
G300_FWOA_v3,S03,5,UPL,UBA,423398700.0
G300_FWOA_v3,S03,5,UPL,BFD,1036800.0
G300_FWOA_v3,S03,5,UPL,UPO,208244700.0
G300_FWOA_v3,S03,5,UPL,LPO,513900.0
G300_FWOA_v3,S03,5,UPL,MEL,197275500.0
G300_FWOA_v3,S03,5,UPL,LBA,130652100.0
G300_FWOA_v3,S03,5,UPL,BRT,69974100.0
G300_FWOA_v3,S03,5,UPL,CAS,102843900.0
G300_FWOA_v3,S03,5,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,10,UPL,AVT,171020700.0
G300_FWOA_v3,S03,10,UPL,LTB,344847600.0
G300_FWOA_v3,S03,10,UPL,UBA,423398700.0
G300_FWOA_v3,S03,10,UPL,BFD,1036800.0
G300_FWOA_v3,S03,10,UPL,UPO,208244700.0
G300_FWOA_v3,S03,10,UPL,LPO,513900.0
G300_FWOA_v3,S03,10,UPL,MEL,197275500.0
G300_FWOA_v3,S03,10,UPL,LBA,130652100.0
G300_FWOA_v3,S03,10,UPL,BRT,69974100.0
G300_FWOA_v3,S03,10,UPL,CAS,102843900.0
G300_FWOA_v3,S03,10,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,15,UPL,AVT,171020700.0
G300_FWOA_v3,S03,15,UPL,LTB,344847600.0
G300_FWOA_v3,S03,15,UPL,UBA,423398700.0
G300_FWOA_v3,S03,15,UPL,BFD,1036800.0
G300_FWOA_v3,S03,15,UPL,UPO,208244700.0
G300_FWOA_v3,S03,15,UPL,LPO,513900.0
G300_FWOA_v3,S03,15,UPL,MEL,197275500.0
G300_FWOA_v3,S03,15,UPL,LBA,130652100.0
G300_FWOA_v3,S03,15,UPL,BRT,69974100.0
G300_FWOA_v3,S03,15,UPL,CAS,102843900.0
G300_FWOA_v3,S03,15,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,20,UPL,AVT,171020700.0
G300_FWOA_v3,S03,20,UPL,LTB,344847600.0
G300_FWOA_v3,S03,20,UPL,UBA,423398700.0
G300_FWOA_v3,S03,20,UPL,BFD,1036800.0
G300_FWOA_v3,S03,20,UPL,UPO,208244700.0
G300_FWOA_v3,S03,20,UPL,LPO,513900.0
G300_FWOA_v3,S03,20,UPL,MEL,197275500.0
G300_FWOA_v3,S03,20,UPL,LBA,130652100.0
G300_FWOA_v3,S03,20,UPL,BRT,69974100.0
G300_FWOA_v3,S03,20,UPL,CAS,102843900.0
G300_FWOA_v3,S03,20,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,25,UPL,AVT,171020700.0
G300_FWOA_v3,S03,25,UPL,LTB,344847600.0
G300_FWOA_v3,S03,25,UPL,UBA,423398700.0
G300_FWOA_v3,S03,25,UPL,BFD,1036800.0
G300_FWOA_v3,S03,25,UPL,UPO,208244700.0
G300_FWOA_v3,S03,25,UPL,LPO,513900.0
G300_FWOA_v3,S03,25,UPL,MEL,197275500.0
G300_FWOA_v3,S03,25,UPL,LBA,130652100.0
G300_FWOA_v3,S03,25,UPL,BRT,69974100.0
G300_FWOA_v3,S03,25,UPL,CAS,102843900.0
G300_FWOA_v3,S03,25,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,30,UPL,AVT,171020700.0
G300_FWOA_v3,S03,30,UPL,LTB,344847600.0
G300_FWOA_v3,S03,30,UPL,UBA,423398700.0
G300_FWOA_v3,S03,30,UPL,BFD,1036800.0
G300_FWOA_v3,S03,30,UPL,UPO,208244700.0
G300_FWOA_v3,S03,30,UPL,LPO,513900.0
G300_FWOA_v3,S03,30,UPL,MEL,197275500.0
G300_FWOA_v3,S03,30,UPL,LBA,130652100.0
G300_FWOA_v3,S03,30,UPL,BRT,69974100.0
G300_FWOA_v3,S03,30,UPL,CAS,102843900.0
G300_FWOA_v3,S03,30,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,35,UPL,AVT,171020700.0
G300_FWOA_v3,S03,35,UPL,LTB,344847600.0
G300_FWOA_v3,S03,35,UPL,UBA,423398700.0
G300_FWOA_v3,S03,35,UPL,BFD,1036800.0
G300_FWOA_v3,S03,35,UPL,UPO,208244700.0
G300_FWOA_v3,S03,35,UPL,LPO,513900.0
G300_FWOA_v3,S03,35,UPL,MEL,197275500.0
G300_FWOA_v3,S03,35,UPL,LBA,130652100.0
G300_FWOA_v3,S03,35,UPL,BRT,69974100.0
G300_FWOA_v3,S03,35,UPL,CAS,102843900.0
G300_FWOA_v3,S03,35,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,40,UPL,AVT,171020700.0
G300_FWOA_v3,S03,40,UPL,LTB,344847600.0
G300_FWOA_v3,S03,40,UPL,UBA,423398700.0
G300_FWOA_v3,S03,40,UPL,BFD,1036800.0
G300_FWOA_v3,S03,40,UPL,UPO,208244700.0
G300_FWOA_v3,S03,40,UPL,LPO,513900.0
G300_FWOA_v3,S03,40,UPL,MEL,197275500.0
G300_FWOA_v3,S03,40,UPL,LBA,130652100.0
G300_FWOA_v3,S03,40,UPL,BRT,69974100.0
G300_FWOA_v3,S03,40,UPL,CAS,102843900.0
G300_FWOA_v3,S03,40,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,45,UPL,AVT,171020700.0
G300_FWOA_v3,S03,45,UPL,LTB,344847600.0
G300_FWOA_v3,S03,45,UPL,UBA,423398700.0
G300_FWOA_v3,S03,45,UPL,BFD,1036800.0
G300_FWOA_v3,S03,45,UPL,UPO,208244700.0
G300_FWOA_v3,S03,45,UPL,LPO,513900.0
G300_FWOA_v3,S03,45,UPL,MEL,197275500.0
G300_FWOA_v3,S03,45,UPL,LBA,130652100.0
G300_FWOA_v3,S03,45,UPL,BRT,69974100.0
G300_FWOA_v3,S03,45,UPL,CAS,102843900.0
G300_FWOA_v3,S03,45,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,50,UPL,AVT,171020700.0
G300_FWOA_v3,S03,50,UPL,LTB,344847600.0
G300_FWOA_v3,S03,50,UPL,UBA,423398700.0
G300_FWOA_v3,S03,50,UPL,BFD,1036800.0
G300_FWOA_v3,S03,50,UPL,UPO,208244700.0
G300_FWOA_v3,S03,50,UPL,LPO,513900.0
G300_FWOA_v3,S03,50,UPL,MEL,197275500.0
G300_FWOA_v3,S03,50,UPL,LBA,130652100.0
G300_FWOA_v3,S03,50,UPL,BRT,69974100.0
G300_FWOA_v3,S03,50,UPL,CAS,102843900.0
G300_FWOA_v3,S03,50,UPL,EWCR,26714700.0
G300_FWOA_v3,S03,5,BRG,AVT,0.0
G300_FWOA_v3,S03,5,BRG,LTB,7695900.0
G300_FWOA_v3,S03,5,BRG,UBA,0.0
G300_FWOA_v3,S03,5,BRG,BFD,0.0
G300_FWOA_v3,S03,5,BRG,UPO,0.0
G300_FWOA_v3,S03,5,BRG,LPO,3409200.0
G300_FWOA_v3,S03,5,BRG,MEL,0.0
G300_FWOA_v3,S03,5,BRG,LBA,22643100.0
G300_FWOA_v3,S03,5,BRG,BRT,229500.0
G300_FWOA_v3,S03,5,BRG,CAS,1800.0
G300_FWOA_v3,S03,5,BRG,EWCR,13378500.0
G300_FWOA_v3,S03,10,BRG,AVT,0.0
G300_FWOA_v3,S03,10,BRG,LTB,6475500.0
G300_FWOA_v3,S03,10,BRG,UBA,0.0
G300_FWOA_v3,S03,10,BRG,BFD,0.0
G300_FWOA_v3,S03,10,BRG,UPO,0.0
G300_FWOA_v3,S03,10,BRG,LPO,1356300.0
G300_FWOA_v3,S03,10,BRG,MEL,0.0
G300_FWOA_v3,S03,10,BRG,LBA,16688700.0
G300_FWOA_v3,S03,10,BRG,BRT,0.0
G300_FWOA_v3,S03,10,BRG,CAS,0.0
G300_FWOA_v3,S03,10,BRG,EWCR,7690500.0
G300_FWOA_v3,S03,15,BRG,AVT,0.0
G300_FWOA_v3,S03,15,BRG,LTB,5068800.0
G300_FWOA_v3,S03,15,BRG,UBA,0.0
G300_FWOA_v3,S03,15,BRG,BFD,0.0
G300_FWOA_v3,S03,15,BRG,UPO,0.0
G300_FWOA_v3,S03,15,BRG,LPO,525600.0
G300_FWOA_v3,S03,15,BRG,MEL,0.0
G300_FWOA_v3,S03,15,BRG,LBA,11585700.0
G300_FWOA_v3,S03,15,BRG,BRT,0.0
G300_FWOA_v3,S03,15,BRG,CAS,394200.0
G300_FWOA_v3,S03,15,BRG,EWCR,9444600.0
G300_FWOA_v3,S03,20,BRG,AVT,0.0
G300_FWOA_v3,S03,20,BRG,LTB,3915900.0
G300_FWOA_v3,S03,20,BRG,UBA,0.0
G300_FWOA_v3,S03,20,BRG,BFD,0.0
G300_FWOA_v3,S03,20,BRG,UPO,0.0
G300_FWOA_v3,S03,20,BRG,LPO,188100.0
G300_FWOA_v3,S03,20,BRG,MEL,0.0
G300_FWOA_v3,S03,20,BRG,LBA,7230600.0
G300_FWOA_v3,S03,20,BRG,BRT,0.0
G300_FWOA_v3,S03,20,BRG,CAS,182700.0
G300_FWOA_v3,S03,20,BRG,EWCR,7355700.0
G300_FWOA_v3,S03,25,BRG,AVT,0.0
G300_FWOA_v3,S03,25,BRG,LTB,2832300.0
G300_FWOA_v3,S03,25,BRG,UBA,0.0
G300_FWOA_v3,S03,25,BRG,BFD,0.0
G300_FWOA_v3,S03,25,BRG,UPO,0.0
G300_FWOA_v3,S03,25,BRG,LPO,49500.0
G300_FWOA_v3,S03,25,BRG,MEL,0.0
G300_FWOA_v3,S03,25,BRG,LBA,4017600.0
G300_FWOA_v3,S03,25,BRG,BRT,0.0
G300_FWOA_v3,S03,25,BRG,CAS,0.0
G300_FWOA_v3,S03,25,BRG,EWCR,7497000.0
G300_FWOA_v3,S03,30,BRG,AVT,0.0
G300_FWOA_v3,S03,30,BRG,LTB,1595700.0
G300_FWOA_v3,S03,30,BRG,UBA,0.0
G300_FWOA_v3,S03,30,BRG,BFD,238500.0
G300_FWOA_v3,S03,30,BRG,UPO,0.0
G300_FWOA_v3,S03,30,BRG,LPO,3600.0
G300_FWOA_v3,S03,30,BRG,MEL,0.0
G300_FWOA_v3,S03,30,BRG,LBA,1151100.0
G300_FWOA_v3,S03,30,BRG,BRT,0.0
G300_FWOA_v3,S03,30,BRG,CAS,0.0
G300_FWOA_v3,S03,30,BRG,EWCR,4980600.0
G300_FWOA_v3,S03,35,BRG,AVT,0.0
G300_FWOA_v3,S03,35,BRG,LTB,908100.0
G300_FWOA_v3,S03,35,BRG,UBA,0.0
G300_FWOA_v3,S03,35,BRG,BFD,402300.0
G300_FWOA_v3,S03,35,BRG,UPO,0.0
G300_FWOA_v3,S03,35,BRG,LPO,0.0
G300_FWOA_v3,S03,35,BRG,MEL,0.0
G300_FWOA_v3,S03,35,BRG,LBA,0.0
G300_FWOA_v3,S03,35,BRG,BRT,0.0
G300_FWOA_v3,S03,35,BRG,CAS,0.0
G300_FWOA_v3,S03,35,BRG,EWCR,7945200.0
G300_FWOA_v3,S03,40,BRG,AVT,0.0
G300_FWOA_v3,S03,40,BRG,LTB,491400.0
G300_FWOA_v3,S03,40,BRG,UBA,0.0
G300_FWOA_v3,S03,40,BRG,BFD,0.0
G300_FWOA_v3,S03,40,BRG,UPO,0.0
G300_FWOA_v3,S03,40,BRG,LPO,0.0
G300_FWOA_v3,S03,40,BRG,MEL,0.0
G300_FWOA_v3,S03,40,BRG,LBA,0.0
G300_FWOA_v3,S03,40,BRG,BRT,0.0
G300_FWOA_v3,S03,40,BRG,CAS,0.0
G300_FWOA_v3,S03,40,BRG,EWCR,5463900.0
G300_FWOA_v3,S03,45,BRG,AVT,0.0
G300_FWOA_v3,S03,45,BRG,LTB,155700.0
G300_FWOA_v3,S03,45,BRG,UBA,0.0
G300_FWOA_v3,S03,45,BRG,BFD,0.0
G300_FWOA_v3,S03,45,BRG,UPO,0.0
G300_FWOA_v3,S03,45,BRG,LPO,0.0
G300_FWOA_v3,S03,45,BRG,MEL,0.0
G300_FWOA_v3,S03,45,BRG,LBA,0.0
G300_FWOA_v3,S03,45,BRG,BRT,0.0
G300_FWOA_v3,S03,45,BRG,CAS,0.0
G300_FWOA_v3,S03,45,BRG,EWCR,3026700.0
G300_FWOA_v3,S03,50,BRG,AVT,0.0
G300_FWOA_v3,S03,50,BRG,LTB,39600.0
G300_FWOA_v3,S03,50,BRG,UBA,357336000.0
G300_FWOA_v3,S03,50,BRG,BFD,0.0
G300_FWOA_v3,S03,50,BRG,UPO,0.0
G300_FWOA_v3,S03,50,BRG,LPO,0.0
G300_FWOA_v3,S03,50,BRG,MEL,0.0
G300_FWOA_v3,S03,50,BRG,LBA,0.0
G300_FWOA_v3,S03,50,BRG,BRT,0.0
G300_FWOA_v3,S03,50,BRG,CAS,0.0
G300_FWOA_v3,S03,50,BRG,EWCR,60300.0
G300_FWOA_v3,S04,5,LND,AVT,3574692000.0
G300_FWOA_v3,S04,5,LND,LTB,1642407300.0
G300_FWOA_v3,S04,5,LND,UBA,2183929200.0
G300_FWOA_v3,S04,5,LND,BFD,280823400.0
G300_FWOA_v3,S04,5,LND,UPO,1902226500.0
G300_FWOA_v3,S04,5,LND,LPO,497376900.0
G300_FWOA_v3,S04,5,LND,MEL,1668986100.0
G300_FWOA_v3,S04,5,LND,LBA,1179242100.0
G300_FWOA_v3,S04,5,LND,BRT,890614800.0
G300_FWOA_v3,S04,5,LND,CAS,1346461200.0
G300_FWOA_v3,S04,5,LND,EWCR,959712300.0
G300_FWOA_v3,S04,10,LND,AVT,3563118000.0
G300_FWOA_v3,S04,10,LND,LTB,1611620100.0
G300_FWOA_v3,S04,10,LND,UBA,2176056900.0
G300_FWOA_v3,S04,10,LND,BFD,265601700.0
G300_FWOA_v3,S04,10,LND,UPO,1877393700.0
G300_FWOA_v3,S04,10,LND,LPO,487844100.0
G300_FWOA_v3,S04,10,LND,MEL,1660807800.0
G300_FWOA_v3,S04,10,LND,LBA,1132514100.0
G300_FWOA_v3,S04,10,LND,BRT,878182200.0
G300_FWOA_v3,S04,10,LND,CAS,1342070100.0
G300_FWOA_v3,S04,10,LND,EWCR,952969500.0
G300_FWOA_v3,S04,15,LND,AVT,3562143300.0
G300_FWOA_v3,S04,15,LND,LTB,1583715600.0
G300_FWOA_v3,S04,15,LND,UBA,2173955400.0
G300_FWOA_v3,S04,15,LND,BFD,241976700.0
G300_FWOA_v3,S04,15,LND,UPO,1871565300.0
G300_FWOA_v3,S04,15,LND,LPO,474172200.0
G300_FWOA_v3,S04,15,LND,MEL,1654112700.0
G300_FWOA_v3,S04,15,LND,LBA,1076553900.0
G300_FWOA_v3,S04,15,LND,BRT,864733500.0
G300_FWOA_v3,S04,15,LND,CAS,1338574500.0
G300_FWOA_v3,S04,15,LND,EWCR,948802500.0
G300_FWOA_v3,S04,20,LND,AVT,3539518200.0
G300_FWOA_v3,S04,20,LND,LTB,1488719700.0
G300_FWOA_v3,S04,20,LND,UBA,2169843300.0
G300_FWOA_v3,S04,20,LND,BFD,223387200.0
G300_FWOA_v3,S04,20,LND,UPO,1863692100.0
G300_FWOA_v3,S04,20,LND,LPO,457151400.0
G300_FWOA_v3,S04,20,LND,MEL,1633576500.0
G300_FWOA_v3,S04,20,LND,LBA,996789600.0
G300_FWOA_v3,S04,20,LND,BRT,841081500.0
G300_FWOA_v3,S04,20,LND,CAS,1326969900.0
G300_FWOA_v3,S04,20,LND,EWCR,933552000.0
G300_FWOA_v3,S04,25,LND,AVT,3502133100.0
G300_FWOA_v3,S04,25,LND,LTB,1425053700.0
G300_FWOA_v3,S04,25,LND,UBA,2166312600.0
G300_FWOA_v3,S04,25,LND,BFD,182374200.0
G300_FWOA_v3,S04,25,LND,UPO,1856077200.0
G300_FWOA_v3,S04,25,LND,LPO,425489400.0
G300_FWOA_v3,S04,25,LND,MEL,1581785100.0
G300_FWOA_v3,S04,25,LND,LBA,902203200.0
G300_FWOA_v3,S04,25,LND,BRT,817202700.0
G300_FWOA_v3,S04,25,LND,CAS,1306172700.0
G300_FWOA_v3,S04,25,LND,EWCR,909733500.0
G300_FWOA_v3,S04,30,LND,AVT,3440183400.0
G300_FWOA_v3,S04,30,LND,LTB,1344585600.0
G300_FWOA_v3,S04,30,LND,UBA,2160718200.0
G300_FWOA_v3,S04,30,LND,BFD,178722000.0
G300_FWOA_v3,S04,30,LND,UPO,1845914400.0
G300_FWOA_v3,S04,30,LND,LPO,387588600.0
G300_FWOA_v3,S04,30,LND,MEL,1548333900.0
G300_FWOA_v3,S04,30,LND,LBA,754108200.0
G300_FWOA_v3,S04,30,LND,BRT,776890800.0
G300_FWOA_v3,S04,30,LND,CAS,1272975300.0
G300_FWOA_v3,S04,30,LND,EWCR,856866600.0
G300_FWOA_v3,S04,35,LND,AVT,3372556500.0
G300_FWOA_v3,S04,35,LND,LTB,1257875100.0
G300_FWOA_v3,S04,35,LND,UBA,2157205500.0
G300_FWOA_v3,S04,35,LND,BFD,186791400.0
G300_FWOA_v3,S04,35,LND,UPO,1836134100.0
G300_FWOA_v3,S04,35,LND,LPO,339920100.0
G300_FWOA_v3,S04,35,LND,MEL,1469896200.0
G300_FWOA_v3,S04,35,LND,LBA,579626100.0
G300_FWOA_v3,S04,35,LND,BRT,745632900.0
G300_FWOA_v3,S04,35,LND,CAS,1221796800.0
G300_FWOA_v3,S04,35,LND,EWCR,773049600.0
G300_FWOA_v3,S04,40,LND,AVT,3253176000.0
G300_FWOA_v3,S04,40,LND,LTB,1075163400.0
G300_FWOA_v3,S04,40,LND,UBA,2126623500.0
G300_FWOA_v3,S04,40,LND,BFD,183337200.0
G300_FWOA_v3,S04,40,LND,UPO,1817620200.0
G300_FWOA_v3,S04,40,LND,LPO,248119200.0
G300_FWOA_v3,S04,40,LND,MEL,1332844200.0
G300_FWOA_v3,S04,40,LND,LBA,416508300.0
G300_FWOA_v3,S04,40,LND,BRT,681154200.0
G300_FWOA_v3,S04,40,LND,CAS,1164423600.0
G300_FWOA_v3,S04,40,LND,EWCR,674470800.0
G300_FWOA_v3,S04,45,LND,AVT,3081100500.0
G300_FWOA_v3,S04,45,LND,LTB,805360500.0
G300_FWOA_v3,S04,45,LND,UBA,1817232300.0
G300_FWOA_v3,S04,45,LND,BFD,167634000.0
G300_FWOA_v3,S04,45,LND,UPO,1791162900.0
G300_FWOA_v3,S04,45,LND,LPO,149655600.0
G300_FWOA_v3,S04,45,LND,MEL,1226606400.0
G300_FWOA_v3,S04,45,LND,LBA,299547900.0
G300_FWOA_v3,S04,45,LND,BRT,598682700.0
G300_FWOA_v3,S04,45,LND,CAS,1065125700.0
G300_FWOA_v3,S04,45,LND,EWCR,558544500.0
G300_FWOA_v3,S04,50,LND,AVT,2830461300.0
G300_FWOA_v3,S04,50,LND,LTB,650371500.0
G300_FWOA_v3,S04,50,LND,UBA,1781062200.0
G300_FWOA_v3,S04,50,LND,BFD,142131600.0
G300_FWOA_v3,S04,50,LND,UPO,1756470600.0
G300_FWOA_v3,S04,50,LND,LPO,78647400.0
G300_FWOA_v3,S04,50,LND,MEL,1098021600.0
G300_FWOA_v3,S04,50,LND,LBA,239090400.0
G300_FWOA_v3,S04,50,LND,BRT,507051000.0
G300_FWOA_v3,S04,50,LND,CAS,946352700.0
G300_FWOA_v3,S04,50,LND,EWCR,429959700.0
G300_FWOA_v3,S04,5,WAT,AVT,3473308800.0
G300_FWOA_v3,S04,5,WAT,LTB,3063427200.0
G300_FWOA_v3,S04,5,WAT,UBA,416313900.0
G300_FWOA_v3,S04,5,WAT,BFD,1672730100.0
G300_FWOA_v3,S04,5,WAT,UPO,2130721200.0
G300_FWOA_v3,S04,5,WAT,LPO,4800044700.0
G300_FWOA_v3,S04,5,WAT,MEL,676266300.0
G300_FWOA_v3,S04,5,WAT,LBA,2755605600.0
G300_FWOA_v3,S04,5,WAT,BRT,2083514400.0
G300_FWOA_v3,S04,5,WAT,CAS,973175400.0
G300_FWOA_v3,S04,5,WAT,EWCR,1047230100.0
G300_FWOA_v3,S04,10,WAT,AVT,3484882800.0
G300_FWOA_v3,S04,10,WAT,LTB,3094214400.0
G300_FWOA_v3,S04,10,WAT,UBA,424186200.0
G300_FWOA_v3,S04,10,WAT,BFD,1687951800.0
G300_FWOA_v3,S04,10,WAT,UPO,2155232700.0
G300_FWOA_v3,S04,10,WAT,LPO,4809577500.0
G300_FWOA_v3,S04,10,WAT,MEL,684444600.0
G300_FWOA_v3,S04,10,WAT,LBA,2802333600.0
G300_FWOA_v3,S04,10,WAT,BRT,2095947000.0
G300_FWOA_v3,S04,10,WAT,CAS,977566500.0
G300_FWOA_v3,S04,10,WAT,EWCR,1053972900.0
G300_FWOA_v3,S04,15,WAT,AVT,3485857500.0
G300_FWOA_v3,S04,15,WAT,LTB,3122118900.0
G300_FWOA_v3,S04,15,WAT,UBA,426287700.0
G300_FWOA_v3,S04,15,WAT,BFD,1711576800.0
G300_FWOA_v3,S04,15,WAT,UPO,2160662400.0
G300_FWOA_v3,S04,15,WAT,LPO,4823249400.0
G300_FWOA_v3,S04,15,WAT,MEL,691139700.0
G300_FWOA_v3,S04,15,WAT,LBA,2858293800.0
G300_FWOA_v3,S04,15,WAT,BRT,2109395700.0
G300_FWOA_v3,S04,15,WAT,CAS,981062100.0
G300_FWOA_v3,S04,15,WAT,EWCR,1058139900.0
G300_FWOA_v3,S04,20,WAT,AVT,3508482600.0
G300_FWOA_v3,S04,20,WAT,LTB,3217114800.0
G300_FWOA_v3,S04,20,WAT,UBA,430399800.0
G300_FWOA_v3,S04,20,WAT,BFD,1730166300.0
G300_FWOA_v3,S04,20,WAT,UPO,2168064900.0
G300_FWOA_v3,S04,20,WAT,LPO,4840270200.0
G300_FWOA_v3,S04,20,WAT,MEL,711675900.0
G300_FWOA_v3,S04,20,WAT,LBA,2938058100.0
